customer_id,first_name,last_name,email,active,create_date,amount,payment_date,film_id,title,rental_duration,replacement_cost,rating,store_id,rental_date,return_date
569,Dave,Gardiner,dave.gardiner@sakilacustomer.org,1,2006-02-14,6.99,2007-02-15 19:06:17.996577,654,Panky Submarine,4,19.99,G,2,2005-06-15 20:37:51,2005-06-21 16:46:51
387,Jesse,Schilling,jesse.schilling@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:06:40.996577,894,Tomatoes Hellfighters,6,23.99,PG,2,2005-06-15 20:38:14,2005-06-17 14:52:14
387,Jesse,Schilling,jesse.schilling@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:11:34.996577,132,Chainsaw Uptown,6,25.99,PG,1,2005-06-15 20:43:08,2005-06-18 23:00:08
506,Leslie,Seward,leslie.seward@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 19:15:36.996577,150,Cider Desire,7,9.99,PG,2,2005-06-15 20:47:10,2005-06-22 00:30:10
230,Joy,George,joy.george@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 19:16:48.996577,51,Balloon Homeward,5,10.99,NC-17,1,2005-06-15 20:48:22,2005-06-21 19:48:22
580,Ross,Grey,ross.grey@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:21:02.996577,535,Love Suicides,6,21.99,R,1,2005-06-15 20:52:36,2005-06-21 19:55:36
11,Lisa,Anderson,lisa.anderson@sakilacustomer.org,1,2006-02-14,6.99,2007-02-15 19:21:33.996577,880,Telemark Heartbreakers,6,9.99,PG-13,2,2005-06-15 20:53:07,2005-06-25 02:12:07
428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 19:21:52.996577,122,Carrie Bunch,7,11.99,PG,2,2005-06-15 20:53:26,2005-06-24 18:25:26
373,Louis,Leone,louis.leone@sakilacustomer.org,1,2006-02-14,6.99,2007-02-15 19:23:21.996577,920,Unbreakable Karate,3,16.99,G,2,2005-06-15 20:54:55,2005-06-24 21:52:55
249,Dora,Medina,dora.medina@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 19:23:46.996577,518,Liaisons Sweet,5,15.99,PG,2,2005-06-15 20:55:20,2005-06-21 16:40:20
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 19:24:08.996577,35,Arachnophobia Rollercoaster,4,24.99,PG-13,2,2005-06-15 20:55:42,2005-06-19 02:41:42
344,Henry,Billingsley,henry.billingsley@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 19:36:27.996577,398,Hanover Galaxy,5,21.99,NC-17,2,2005-06-15 21:08:01,2005-06-18 22:33:01
1,Mary,Smith,mary.smith@sakilacustomer.org,1,2006-02-14,9.99,2007-02-15 19:37:12.996577,308,Ferris Mother,3,13.99,PG,1,2005-06-15 21:08:46,2005-06-25 02:26:46
51,Alice,Stewart,alice.stewart@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:39:44.996577,91,Bound Cheaper,5,17.99,PG,2,2005-06-15 21:11:18,2005-06-19 02:05:18
592,Terrance,Roush,terrance.roush@sakilacustomer.org,0,2006-02-14,2.99,2007-02-15 19:42:04.996577,37,Arizona Bang,3,28.99,PG,2,2005-06-15 21:13:38,2005-06-17 01:26:38
27,Shirley,Allen,shirley.allen@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 19:45:43.996577,571,Metal Armageddon,6,26.99,PG-13,1,2005-06-15 21:17:17,2005-06-23 22:01:17
125,Ethel,Webb,ethel.webb@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 19:46:24.996577,667,Peach Innocent,3,20.99,PG-13,1,2005-06-15 21:17:58,2005-06-18 17:53:58
60,Mildred,Bailey,mildred.bailey@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 19:46:42.996577,867,Super Wyoming,5,10.99,PG,1,2005-06-15 21:18:16,2005-06-16 17:07:16
242,Glenda,Frazier,glenda.frazier@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 19:50:24.996577,418,Hobbit Alien,5,27.99,PG-13,1,2005-06-15 21:21:58,2005-06-24 00:44:58
62,Joan,Cooper,joan.cooper@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:53:56.996577,186,Craft Outfield,6,17.99,NC-17,1,2005-06-15 21:25:30,2005-06-16 16:36:30
76,Irene,Price,irene.price@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 19:56:08.996577,830,Spirit Flintstones,7,23.99,R,2,2005-06-15 21:27:42,2005-06-22 03:09:42
355,Terry,Grissom,terry.grissom@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:08:20.996577,241,Donnie Alley,4,20.99,NC-17,1,2005-06-15 21:39:54,2005-06-16 20:33:54
213,Gina,Williamson,gina.williamson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:10:04.996577,153,Citizen Shrek,7,18.99,G,1,2005-06-15 21:41:38,2005-06-22 17:00:38
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 20:10:43.996577,770,Scissorhands Slums,5,13.99,G,2,2005-06-15 21:42:17,2005-06-22 02:01:17
354,Justin,Ngo,justin.ngo@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:16:44.996577,186,Craft Outfield,6,17.99,NC-17,1,2005-06-15 21:48:18,2005-06-20 16:40:18
360,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:17:01.996577,901,Tracy Cider,3,29.99,G,1,2005-06-15 21:48:35,2005-06-17 17:18:35
235,Jackie,Lynch,jackie.lynch@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 20:18:58.996577,1000,Zorro Ark,3,18.99,NC-17,2,2005-06-15 21:50:32,2005-06-17 01:02:32
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 20:22:46.996577,55,Barbarella Streetcar,6,27.99,G,1,2005-06-15 21:54:20,2005-06-19 18:46:20
175,Annette,Olson,annette.olson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:22:57.996577,401,Harold French,6,10.99,NC-17,1,2005-06-15 21:54:31,2005-06-19 00:08:31
44,Marie,Turner,marie.turner@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 20:25:05.996577,649,Oz Liaisons,4,14.99,R,1,2005-06-15 21:56:39,2005-06-20 20:32:39
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:26:26.996577,807,Sleuth Orient,4,25.99,NC-17,1,2005-06-15 21:58:00,2005-06-17 21:50:00
375,Aaron,Selby,aaron.selby@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 20:26:33.996577,35,Arachnophobia Rollercoaster,4,24.99,PG-13,2,2005-06-15 21:58:07,2005-06-22 19:37:07
237,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:29:11.996577,581,Minority Kiss,4,16.99,G,1,2005-06-15 22:00:45,2005-06-18 16:19:45
148,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,1,2006-02-14,1.99,2007-02-15 20:31:01.996577,387,Gun Bonnie,7,27.99,G,1,2005-06-15 22:02:35,2005-06-23 18:59:35
5,Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 20:31:40.996577,722,Reef Salute,5,26.99,NC-17,2,2005-06-15 22:03:14,2005-06-23 18:42:14
197,Sue,Peters,sue.peters@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 20:35:35.996577,166,Color Philadelphia,6,19.99,G,2,2005-06-15 22:07:09,2005-06-20 23:15:09
423,Alfred,Casillas,alfred.casillas@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 20:36:32.996577,790,Shootist Superfly,6,22.99,PG-13,2,2005-06-15 22:08:06,2005-06-24 01:16:06
561,Ian,Still,ian.still@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 20:41:16.996577,649,Oz Liaisons,4,14.99,R,2,2005-06-15 22:12:50,2005-06-17 21:37:50
404,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 20:48:03.996577,890,Tights Dawn,5,14.99,R,2,2005-06-15 22:19:37,2005-06-22 18:28:37
172,Bernice,Willis,bernice.willis@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 20:53:52.996577,552,Majestic Floats,5,15.99,PG,2,2005-06-15 22:25:26,2005-06-19 17:00:26
511,Chester,Benner,chester.benner@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 21:01:50.996577,252,Dream Pickup,6,18.99,PG,2,2005-06-15 22:33:24,2005-06-18 02:27:24
167,Sally,Pierce,sally.pierce@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 21:04:19.996577,142,Chicken Hellfighters,3,24.99,PG,1,2005-06-15 22:35:53,2005-06-23 17:09:53
452,Tom,Milner,tom.milner@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 21:21:29.996577,356,Giant Troopers,5,10.99,R,1,2005-06-15 22:53:03,2005-06-23 18:56:03
368,Harry,Arce,harry.arce@sakilacustomer.org,0,2006-02-14,9.99,2007-02-15 21:21:56.996577,260,Dude Blindness,3,9.99,G,2,2005-06-15 22:53:30,2005-06-23 01:00:30
410,Curtis,Irby,curtis.irby@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 21:26:00.996577,645,Others Soup,7,18.99,PG,1,2005-06-15 22:57:34,2005-06-19 20:27:34
115,Wendy,Harrison,wendy.harrison@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 21:36:16.996577,714,Random Go,6,29.99,NC-17,2,2005-06-15 23:07:50,2005-06-20 02:33:50
530,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 21:39:36.996577,810,Slums Duck,5,21.99,PG,1,2005-06-15 23:11:10,2005-06-17 20:37:10
148,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,1,2006-02-14,6.99,2007-02-15 21:48:52.996577,815,Snatchers Montezuma,4,14.99,PG-13,1,2005-06-15 23:20:26,2005-06-23 23:23:26
237,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 22:05:03.996577,990,World Leathernecks,3,13.99,PG-13,2,2005-06-15 23:36:37,2005-06-16 18:24:37
155,Gail,Knight,gail.knight@sakilacustomer.org,1,2006-02-14,1.99,2007-02-15 22:23:53.996577,341,Frost Head,5,13.99,PG,1,2005-06-15 23:55:27,2005-06-21 04:06:27
341,Peter,Menard,peter.menard@sakilacustomer.org,1,2006-02-14,7.99,2007-02-15 22:25:46.996577,749,Rules Human,6,19.99,R,1,2005-06-15 23:57:20,2005-06-24 23:46:20
149,Valerie,Black,valerie.black@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 22:27:19.996577,937,Varsity Trip,7,14.99,NC-17,1,2005-06-15 23:58:53,2005-06-18 03:10:53
133,Pauline,Henry,pauline.henry@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 22:46:05.996577,53,Bang Kwai,5,25.99,NC-17,1,2005-06-16 00:17:39,2005-06-22 05:38:39
349,Joe,Gilliland,joe.gilliland@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 22:47:06.996577,149,Christmas Moonshine,7,21.99,NC-17,2,2005-06-16 00:18:40,2005-06-17 02:50:40
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 22:54:18.996577,754,Rushmore Mermaid,6,17.99,PG-13,2,2005-06-16 00:25:52,2005-06-19 03:32:52
499,Marc,Outlaw,marc.outlaw@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 22:56:17.996577,422,Hollow Jeopardy,7,25.99,NC-17,2,2005-06-16 00:27:51,2005-06-19 00:19:51
188,Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 23:00:06.996577,67,Berets Agent,5,24.99,PG-13,2,2005-06-16 00:31:40,2005-06-21 05:20:40
110,Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,1,2006-02-14,8.99,2007-02-15 23:01:18.996577,936,Vanishing Rocky,3,21.99,NC-17,2,2005-06-16 00:32:52,2005-06-25 01:07:52
362,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 23:06:01.996577,368,Gone Trouble,7,20.99,R,1,2005-06-16 00:37:35,2005-06-22 18:58:35
392,Sean,Douglass,sean.douglass@sakilacustomer.org,1,2006-02-14,6.99,2007-02-15 23:06:33.996577,528,Lolita World,4,25.99,NC-17,1,2005-06-16 00:38:07,2005-06-24 02:45:07
515,Andre,Rapp,andre.rapp@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 23:09:00.996577,304,Fargo Gandhi,3,28.99,G,2,2005-06-16 00:40:34,2005-06-22 02:44:34
116,Victoria,Gibson,victoria.gibson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 23:14:28.996577,535,Love Suicides,6,21.99,R,1,2005-06-16 00:46:02,2005-06-17 20:11:02
42,Carolyn,Perez,carolyn.perez@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 23:17:58.996577,687,Pocus Pulp,6,15.99,NC-17,1,2005-06-16 00:49:32,2005-06-18 02:41:32
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 23:20:30.996577,244,Dorado Notting,5,26.99,NC-17,1,2005-06-16 00:52:04,2005-06-20 22:47:04
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 23:21:17.996577,1000,Zorro Ark,3,18.99,NC-17,1,2005-06-16 00:52:51,2005-06-20 19:33:51
430,Ray,Houle,ray.houle@sakilacustomer.org,1,2006-02-14,2.99,2007-02-15 23:34:16.996577,154,Clash Freddy,6,12.99,G,2,2005-06-16 01:05:50,2005-06-18 19:48:50
390,Shawn,Heaton,shawn.heaton@sakilacustomer.org,1,2006-02-14,5.99,2007-02-15 23:39:51.996577,59,Bear Graceland,4,20.99,R,2,2005-06-16 01:11:25,2005-06-23 03:43:25
586,Kirk,Stclair,kirk.stclair@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 23:43:22.996577,595,Moon Bunch,7,20.99,PG,1,2005-06-16 01:14:56,2005-06-20 23:31:56
189,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,1,2006-02-14,0.99,2007-02-15 23:44:25.996577,416,Highball Potter,6,10.99,R,1,2005-06-16 01:15:59,2005-06-22 21:26:59
182,Renee,Lane,renee.lane@sakilacustomer.org,1,2006-02-14,3.99,2007-02-15 23:48:31.996577,374,Graffiti Love,3,29.99,PG,1,2005-06-16 01:20:05,2005-06-22 03:59:05
28,Cynthia,Young,cynthia.young@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 23:52:34.996577,265,Dying Maker,5,28.99,PG,1,2005-06-16 01:24:08,2005-06-18 06:24:08
43,Christine,Roberts,christine.roberts@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 23:56:48.996577,60,Beast Hunchback,3,22.99,R,1,2005-06-16 01:28:22,2005-06-17 06:57:22
563,Ken,Prewitt,ken.prewitt@sakilacustomer.org,1,2006-02-14,4.99,2007-02-15 23:59:49.996577,166,Color Philadelphia,6,19.99,G,2,2005-06-16 01:31:23,2005-06-24 05:50:23
3,Linda,Williams,linda.williams@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 00:02:31.996577,854,Strangers Graffiti,4,22.99,R,2,2005-06-16 01:34:05,2005-06-24 04:27:05
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 00:10:50.996577,639,Opposite Necklace,7,9.99,PG,2,2005-06-16 01:42:24,2005-06-19 01:13:24
374,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 00:11:59.996577,454,Impact Aladdin,6,20.99,PG-13,1,2005-06-16 01:43:33,2005-06-23 22:04:33
69,Judy,Gray,judy.gray@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 00:25:41.996577,59,Bear Graceland,4,20.99,R,1,2005-06-16 01:57:15,2005-06-18 23:30:15
345,Carl,Artis,carl.artis@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 00:27:01.996577,436,Hours Rage,4,14.99,NC-17,2,2005-06-16 01:58:35,2005-06-18 23:56:35
518,Gabriel,Harder,gabriel.harder@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 00:30:03.996577,179,Conquerer Nuts,4,14.99,G,1,2005-06-16 02:01:37,2005-06-21 00:59:37
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 00:31:10.996577,877,Taxi Kick,4,23.99,PG-13,1,2005-06-16 02:02:44,2005-06-19 07:50:44
155,Gail,Knight,gail.knight@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 00:45:13.996577,156,Clerks Angels,3,15.99,G,2,2005-06-16 02:16:47,2005-06-22 05:15:47
256,Mabel,Holland,mabel.holland@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 00:45:33.996577,906,Tramp Others,4,27.99,PG,2,2005-06-16 02:17:07,2005-06-22 06:28:07
54,Teresa,Rogers,teresa.rogers@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 00:47:28.996577,117,Candles Grapes,6,15.99,NC-17,1,2005-06-16 02:19:02,2005-06-17 22:36:02
439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 00:57:01.996577,574,Midnight Westward,3,19.99,G,1,2005-06-16 02:28:35,2005-06-16 22:11:35
20,Sharon,Robinson,sharon.robinson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 01:02:19.996577,948,Voice Peach,6,22.99,PG-13,2,2005-06-16 02:33:53,2005-06-19 20:50:53
574,Julian,Vest,julian.vest@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 01:03:29.996577,157,Clockwork Paradise,7,29.99,PG-13,2,2005-06-16 02:35:03,2005-06-19 21:22:03
239,Minnie,Romero,minnie.romero@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 01:05:09.996577,748,Rugrats Shakespeare,4,16.99,PG-13,2,2005-06-16 02:36:43,2005-06-24 23:10:43
431,Joel,Francisco,joel.francisco@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 01:09:56.996577,489,Juggler Hardly,4,14.99,PG-13,1,2005-06-16 02:41:30,2005-06-22 05:19:30
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 01:14:53.996577,130,Celebrity Horn,7,24.99,PG-13,1,2005-06-16 02:46:27,2005-06-23 00:56:27
262,Patsy,Davidson,patsy.davidson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 01:14:54.996577,331,Forward Temple,6,25.99,NC-17,1,2005-06-16 02:46:28,2005-06-18 02:37:28
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 01:15:33.996577,30,Anything Savannah,4,27.99,R,1,2005-06-16 02:47:07,2005-06-24 03:12:07
506,Leslie,Seward,leslie.seward@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 01:41:35.996577,840,Stampede Disturbing,5,26.99,R,1,2005-06-16 03:13:09,2005-06-16 22:42:09
174,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 01:41:46.996577,706,Queen Luke,5,22.99,PG,2,2005-06-16 03:13:20,2005-06-24 01:59:20
178,Marion,Snyder,marion.snyder@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 01:42:27.996577,138,Chariots Conspiracy,5,29.99,R,2,2005-06-16 03:14:01,2005-06-19 21:17:01
363,Roy,Whiting,roy.whiting@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 01:47:35.996577,856,Streetcar Intentions,5,11.99,R,2,2005-06-16 03:19:09,2005-06-18 21:55:09
82,Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 01:49:59.996577,812,Smoking Barbarella,7,13.99,PG-13,1,2005-06-16 03:21:33,2005-06-22 22:03:33
54,Teresa,Rogers,teresa.rogers@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 01:50:26.996577,228,Detective Vision,4,16.99,PG-13,2,2005-06-16 03:22:00,2005-06-22 23:27:00
560,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 01:51:48.996577,910,Treatment Jekyll,3,19.99,PG,2,2005-06-16 03:23:22,2005-06-20 06:03:22
371,Billy,Poulin,billy.poulin@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 02:00:05.996577,990,World Leathernecks,3,13.99,PG-13,2,2005-06-16 03:31:39,2005-06-25 04:04:39
6,Jennifer,Davis,jennifer.davis@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 02:10:04.996577,730,Ridgemont Submarine,3,28.99,PG-13,1,2005-06-16 03:41:38,2005-06-22 03:01:38
442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 02:23:05.996577,227,Details Packer,4,17.99,R,2,2005-06-16 03:54:39,2005-06-24 21:55:39
365,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 02:36:42.996577,745,Roses Treasure,5,23.99,PG-13,2,2005-06-16 04:08:16,2005-06-23 07:57:16
35,Virginia,Green,virginia.green@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 02:37:34.996577,34,Arabia Dogma,6,29.99,NC-17,2,2005-06-16 04:09:08,2005-06-21 05:21:08
87,Wanda,Patterson,wanda.patterson@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 02:40:51.996577,543,Madigan Dorado,5,20.99,R,1,2005-06-16 04:12:25,2005-06-20 06:53:25
109,Edna,West,edna.west@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 02:57:11.996577,872,Sweet Brotherhood,3,27.99,R,2,2005-06-16 04:28:45,2005-06-18 07:07:45
536,Fernando,Churchill,fernando.churchill@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 03:00:23.996577,35,Arachnophobia Rollercoaster,4,24.99,PG-13,1,2005-06-16 04:31:57,2005-06-22 01:25:57
37,Pamela,Baker,pamela.baker@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 03:12:49.996577,60,Beast Hunchback,3,22.99,R,1,2005-06-16 04:44:23,2005-06-18 03:44:23
434,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 03:19:16.996577,775,Seattle Expecations,4,18.99,PG-13,1,2005-06-16 04:50:50,2005-06-21 22:51:50
386,Todd,Tan,todd.tan@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 03:19:39.996577,373,Graduate Lord,7,14.99,G,1,2005-06-16 04:51:13,2005-06-24 00:23:13
140,Eva,Ramos,eva.ramos@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 03:19:44.996577,167,Coma Head,6,10.99,NC-17,2,2005-06-16 04:51:18,2005-06-21 06:54:18
62,Joan,Cooper,joan.cooper@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 03:20:54.996577,387,Gun Bonnie,7,27.99,G,2,2005-06-16 04:52:28,2005-06-23 07:36:28
98,Lillian,Griffin,lillian.griffin@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 03:40:07.996577,806,Sleepy Japanese,4,25.99,PG,1,2005-06-16 05:11:41,2005-06-23 10:11:41
83,Louise,Jenkins,louise.jenkins@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 03:41:03.996577,360,Glass Dying,4,24.99,G,1,2005-06-16 05:12:37,2005-06-25 06:28:37
187,Brittany,Riley,brittany.riley@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 03:43:03.996577,832,Splash Gump,5,16.99,PG,1,2005-06-16 05:14:37,2005-06-20 10:52:37
111,Carmen,Owens,carmen.owens@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 03:43:18.996577,167,Coma Head,6,10.99,NC-17,1,2005-06-16 05:14:52,2005-06-24 08:00:52
470,Gordon,Allard,gordon.allard@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 03:43:38.996577,844,Steers Armageddon,6,16.99,PG,2,2005-06-16 05:15:12,2005-06-25 00:38:12
244,Viola,Hanson,viola.hanson@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 03:52:12.996577,324,Flintstones Happiness,3,11.99,PG-13,1,2005-06-16 05:23:46,2005-06-20 00:37:46
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 03:59:24.996577,559,Married Go,7,22.99,G,2,2005-06-16 05:30:58,2005-06-21 04:18:58
432,Edwin,Burk,edwin.burk@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 04:15:29.996577,162,Clueless Bucket,4,13.99,R,2,2005-06-16 05:47:03,2005-06-18 04:21:03
215,Jessie,Banks,jessie.banks@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 04:31:59.996577,323,Flight Lies,7,22.99,R,2,2005-06-16 06:03:33,2005-06-21 07:46:33
196,Alma,Austin,alma.austin@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 04:32:38.996577,489,Juggler Hardly,4,14.99,PG-13,2,2005-06-16 06:04:12,2005-06-19 09:39:12
428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 04:39:39.996577,684,Pizza Jumanji,4,11.99,NC-17,2,2005-06-16 06:11:13,2005-06-21 08:57:13
441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 04:41:06.996577,385,Groundhog Uncut,6,26.99,PG-13,2,2005-06-16 06:12:40,2005-06-19 03:50:40
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 04:42:29.996577,728,Reunion Witches,3,26.99,R,1,2005-06-16 06:14:03,2005-06-17 06:04:03
197,Sue,Peters,sue.peters@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 04:46:21.996577,129,Cause Date,3,16.99,R,2,2005-06-16 06:17:55,2005-06-25 01:25:55
253,Terry,Carlson,terry.carlson@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 04:46:57.996577,934,Vanilla Day,7,20.99,NC-17,2,2005-06-16 06:18:31,2005-06-25 09:15:31
513,Duane,Tubbs,duane.tubbs@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 04:54:01.996577,724,Remember Diary,5,15.99,R,2,2005-06-16 06:25:35,2005-06-20 02:50:35
386,Todd,Tan,todd.tan@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 04:57:23.996577,566,Maude Mod,6,20.99,R,1,2005-06-16 06:28:57,2005-06-24 05:20:57
174,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 05:03:25.996577,493,Kane Exorcist,5,18.99,R,2,2005-06-16 06:34:59,2005-06-17 09:41:59
534,Christian,Jung,christian.jung@sakilacustomer.org,0,2006-02-14,4.99,2007-02-16 05:04:59.996577,776,Secret Groundhog,6,11.99,PG,2,2005-06-16 06:36:33,2005-06-19 07:12:33
393,Philip,Causey,philip.causey@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 05:10:01.996577,378,Greatest North,5,24.99,NC-17,2,2005-06-16 06:41:35,2005-06-25 06:13:35
